state_name,schooldistrict_code,sd_name,n_points,total_children,Overall,Head Start,Pre-K,Family Child Care,Child Care Center,low_sample
Kentucky,2100120,Anderson County School District,175,1750,44.6,100,86.3,100,44.6,FALSE
Massachusetts,2504410,Duxbury School District,83,830,44.6,100,100,100,51.8,FALSE
Pennsylvania,4203840,Bloomsburg Area School District,83,830,44.6,100,100,100,44.6,FALSE
South Dakota,4659820,Rapid City School District 51-4,681,6810,44.6,100,100,97.9,49.8,FALSE
Texas,4810990,Bowie Independent School District,65,650,44.6,100,90.8,100,53.8,FALSE
Texas,4812780,Canutillo Independent School District,345,3450,44.6,100,100,99.1,82,FALSE
Texas,4843650,United Independent School District,1874,18740,44.6,100,98.6,100,80.4,FALSE
New York,3606870,Central Islip Union Free School District,292,2920,44.5,100,100,62,83.6,FALSE
Illinois,1727180,Mount Olive Community Unit School District 5,9,90,44.4,100,44.4,100,100,FALSE
Indiana,1803990,Greencastle Community School Corporation,72,720,44.4,91.7,100,100,100,FALSE
Iowa,1922530,Perry Community School District,72,720,44.4,100,100,100,100,FALSE
Kentucky,2102490,Hardin County School District,655,6550,44.4,100,96.5,100,53.9,FALSE
Maine,2314782,Regional School Unit 34,63,630,44.4,100,98.4,95.2,47.6,FALSE
Michigan,2616440,Grand Rapids Public Schools,1428,14280,44.4,100,100,100,75.9,FALSE
Minnesota,2702640,Lester Prairie Public School District,27,270,44.4,100,100,44.4,100,FALSE
Mississippi,2801830,Hazlehurst City School District,54,540,44.4,100,100,100,55.6,FALSE
Missouri,2925450,Poplar Bluff R-I School District,277,2770,44.4,100,97.5,100,61.7,FALSE
Montana,3023910,Shelby High School District,27,270,44.4,100,100,100,92.6,FALSE
New Hampshire,3305940,Rochester School District,162,1620,44.4,100,93.8,100,51.2,FALSE
New Jersey,3411700,Northern Burlington Regional School District,214,2140,44.4,100,86,100,68.2,FALSE
New Jersey,3415390,South River Borough School District,126,1260,44.4,100,100,100,44.4,FALSE
North Carolina,3700530,Cabarrus County Schools,1453,14530,44.4,100,100,100,68.1,FALSE
Oklahoma,4010170,Drummond Public Schools,9,90,44.4,100,44.4,100,100,FALSE
Pennsylvania,4211820,Hermitage School District,63,630,44.4,100,100,100,52.4,FALSE
Texas,4815960,Cuero Independent School District,63,630,44.4,100,100,100,44.4,FALSE
Texas,4830600,Midlothian Independent School District,408,4080,44.4,100,99.5,100,49.3,FALSE
Texas,4831560,Moulton Independent School District,18,180,44.4,100,44.4,100,100,FALSE
Texas,4848285,Hallettsville Independent School District (9-12) in Vysehrad,9,90,44.4,100,55.6,77.8,66.7,FALSE
Vermont,5000432,West River Valley Modified Union Education District 72B,9,90,44.4,100,55.6,100,88.9,FALSE
Vermont,5008010,Thetford School District,9,90,44.4,88.9,88.9,88.9,55.6,FALSE
Wisconsin,5511640,Pewaukee School District,90,900,44.4,100,73.3,100,61.1,FALSE
Alabama,102940,Scottsboro City School District,70,700,44.3,90,90,100,54.3,FALSE
Arkansas,503750,Cabot Public Schools,461,4610,44.3,100,93.7,100,47.7,FALSE
Illinois,1737170,St. Charles Community Unit School District 303,395,3950,44.3,100,100,100,47.3,FALSE
Louisiana,2200840,Jefferson Parish School District,3284,32840,44.3,100,99.7,100,60.4,FALSE
New York,3612990,Springville-Griffith Institute Central School,79,790,44.3,100,93.7,100,51.9,FALSE
Pennsylvania,4224210,Unionville-Chadds Ford School District,122,1220,44.3,100,100,100,44.3,FALSE
Rhode Island,4400300,East Greenwich School District,140,1400,44.3,100,100,100,45,FALSE
Alabama,102760,Piedmont City School District,43,430,44.2,100,100,100,79.1,FALSE
Indiana,1801770,Randolph Central School Corporation,52,520,44.2,100,55.8,100,71.2,FALSE
Iowa,1914370,Humboldt Community School District,52,520,44.2,100,100,65.4,46.2,FALSE
Maryland,2400510,Prince George's County Public Schools,7184,71840,44.2,100,99.2,99.7,71.6,FALSE
Minnesota,2721320,Montevideo Public School District,52,520,44.2,100,100,44.2,100,FALSE
Minnesota,2732250,Roseau Public School District,43,430,44.2,100,100,44.2,100,FALSE
Missouri,2918220,Lawson R-XIV School District,43,430,44.2,100,100,100,44.2,FALSE
Ohio,3904388,Delphos City School District,86,860,44.2,100,100,100,46.5,FALSE
Oregon,4102040,Bethel School District 52,242,2420,44.2,100,100,100,89.3,FALSE
Utah,4900930,Sevier School District,172,1720,44.2,100,100,95.9,92.4,FALSE
Washington,5302400,Edmonds School District,1172,11720,44.2,100,100,100,57.6,FALSE
Illinois,1709600,Charleston Community Unit School District 1,118,1180,44.1,100,100,100,44.1,FALSE
Massachusetts,2502190,Attleboro School District,449,4490,44.1,100,100,100,63.3,FALSE
Michigan,2611430,Davison Community Schools,177,1770,44.1,100,100,100,49.7,FALSE
Michigan,2626370,Olivet Community Schools,34,340,44.1,100,100,79.4,50,FALSE
Minnesota,2730480,Red Wing Public School District,145,1450,44.1,100,100,92.4,50.3,FALSE
Missouri,2907020,Cameron R-I School District,59,590,44.1,100,74.6,100,100,FALSE
New York,3621960,Oriskany Central School District,34,340,44.1,100,100,100,52.9,FALSE
Texas,4825590,Kerrville Independent School District,211,2110,44.1,100,91.9,100,44.1,FALSE
Texas,4827420,Liberty Hill Independent School District,381,3810,44.1,100,93.2,100,49.1,FALSE
Texas,4827450,Liberty Independent School District,93,930,44.1,100,94.6,100,46.2,FALSE
Alaska,200570,Nome School District,25,250,44,44,100,100,100,FALSE
Arizona,401760,Catalina Foothills Unified District,125,1250,44,100,76.8,100,73.6,FALSE
California,614760,Fullerton Joint Union High School District,1666,16660,44,100,100,100,71.6,FALSE
Colorado,801920,Academy School District 20,803,8030,44,100,99.9,99,54,FALSE
Minnesota,2738190,Stillwater Area Public School District,384,3840,44,100,86.2,98.4,49.7,FALSE
Oklahoma,4018840,Mannford Public Schools,50,500,44,100,84,100,50,FALSE
Rhode Island,4401170,Westerly School District,91,910,44,100,100,100,50.5,FALSE
Texas,4811610,Brownfield Independent School District,75,750,44,85.3,85.3,100,100,FALSE
Texas,4826040,La Feria Independent School District,125,1250,44,100,68.8,100,100,FALSE
Alabama,101860,Jacksonville City School District,57,570,43.9,100,100,100,45.6,FALSE
Illinois,1710530,Coal City Community Unit School District 1,66,660,43.9,100,68.2,100,65.2,FALSE
Illinois,1710740,Columbia Community Unit School District 4,123,1230,43.9,100,100,100,53.7,FALSE
Kansas,2007740,Iola Unified School District 257,57,570,43.9,100,63.2,100,63.2,FALSE
Massachusetts,2505270,Gill-Montague School District,66,660,43.9,100,98.5,100,80.3,FALSE
Michigan,2616350,Grand Blanc Community Schools,326,3260,43.9,100,100,100,46.9,FALSE
Michigan,2621150,Lansing Public School District,913,9130,43.9,100,100,100,60.9,FALSE
Minnesota,2700019,Minnewaska School District,57,570,43.9,100,100,68.4,98.2,FALSE
Minnesota,2712270,Forest Lake Public School District,380,3800,43.9,100,99.5,94.2,51.6,FALSE
Pennsylvania,4203570,Bethlehem Area School District,724,7240,43.9,100,100,100,52.8,FALSE
Arkansas,507380,Harrison School District,105,1050,43.8,100,100,100,43.8,FALSE
Florida,1201380,Okaloosa County School District,1547,15470,43.8,100,99.9,100,46.2,FALSE
Iowa,1907620,Clear Lake Community School District,32,320,43.8,100,53.1,68.8,43.8,FALSE
Maine,2303150,Biddeford,96,960,43.8,100,100,100,51,FALSE
Massachusetts,2511520,Taunton School District,406,4060,43.8,98,99.8,100,71.4,FALSE
Michigan,2608040,Caro Community Schools,64,640,43.8,54.7,100,98.4,53.1,FALSE
Michigan,2631380,Shepherd Public School District,48,480,43.8,100,100,79.2,64.6,FALSE
Nevada,3200240,Lander County School District,32,320,43.8,100,46.9,96.9,100,FALSE
New York,3630060,Waterford-Halfmoon Union Free School District,16,160,43.8,100,100,100,100,FALSE
Ohio,3904672,Northeastern Local School District,64,640,43.8,100,100,93.8,46.9,FALSE
Ohio,3904837,Springfield Local School District,32,320,43.8,100,100,100,43.8,FALSE
Oklahoma,4029850,Thackerville Public Schools,16,160,43.8,100,87.5,100,43.8,FALSE
Pennsylvania,4218300,Oxford Area School District,178,1780,43.8,100,100,100,44.4,FALSE
Texas,4814970,Connally Independent School District,121,1210,43.8,100,100,100,76.9,FALSE
Texas,4831470,Morton Independent School District,16,160,43.8,100,43.8,100,100,FALSE
California,634320,San Diego City Unified School District,6502,65020,43.7,100,100,97.7,76.6,FALSE
Maryland,2400300,Dorchester County Public Schools,213,2130,43.7,100,91.5,88.7,62.4,FALSE
Ohio,3904400,Franklin City School District,167,1670,43.7,100,99.4,100,67.1,FALSE
Ohio,3904868,Jefferson Township Local School District,71,710,43.7,100,100,100,43.7,FALSE
Pennsylvania,4212690,Kennett Consolidated School District,174,1740,43.7,99.4,100,100,60.9,FALSE
Tennessee,4700153,Bartlett City School District,357,3570,43.7,100,100,100,46.8,FALSE
California,642710,Willows Unified School District,39,390,43.6,100,100,43.6,100,FALSE
Georgia,1303030,Jefferson City School District,94,940,43.6,100,91.5,100,79.8,FALSE
Illinois,1713290,Richland County Community Unit School District 1,110,1100,43.6,100,90.9,100,53.6,FALSE
Kansas,2006580,Goodland Unified School District 352,39,390,43.6,100,100,100,100,FALSE
Massachusetts,2509150,Old Rochester School District,94,940,43.6,100,94.7,100,51.1,FALSE
Michigan,2631020,Schoolcraft Community Schools,39,390,43.6,100,100,97.4,46.2,FALSE
Oklahoma,4015370,Idabel Public Schools,78,780,43.6,100,100,100,66.7,FALSE
South Carolina,4503510,Spartanburg School District 2,535,5350,43.6,98.7,91.4,100,51.4,FALSE
Tennessee,4701200,Fayetteville City School District,39,390,43.6,100,100,100,43.6,FALSE
Alabama,102635,Oxford City School District,138,1380,43.5,97.8,98.6,100,63,FALSE
Illinois,1719830,Huntley Consolidated School District 158,262,2620,43.5,100,88.5,100,58.4,FALSE
Indiana,1807440,New Castle Community School Corporation,147,1470,43.5,93.2,100,100,49.7,FALSE
Indiana,1809420,Rensselaer Central School Corporation,46,460,43.5,100,60.9,100,63,FALSE
Louisiana,2200039,Zachary Community School District,168,1680,43.5,100,76.2,100,51.8,FALSE
Massachusetts,2504320,Dracut School District,168,1680,43.5,100,100,100,89.9,FALSE
Michigan,2636270,Whiteford Agricultural School District,23,230,43.5,100,100,100,47.8,FALSE
Minnesota,2728230,Perham-Dent Public School District,69,690,43.5,100,100,60.9,56.5,FALSE
New Jersey,3412090,Ocean Township School District,23,230,43.5,100,43.5,100,60.9,FALSE
New York,3613080,Guilderland Central School District,214,2140,43.5,100,100,100,48.6,FALSE
Pennsylvania,4212930,Kutztown Area School District,69,690,43.5,100,100,100,43.5,FALSE
Pennsylvania,4214940,McKeesport Area School District,131,1310,43.5,100,100,100,53.4,FALSE
Pennsylvania,4224790,Wallingford-Swarthmore School District,191,1910,43.5,100,100,100,43.5,FALSE
Texas,4835490,Post Independent School District,46,460,43.5,100,100,100,52.2,FALSE
California,603600,Azusa Unified School District,475,4750,43.4,100,100,100,100,FALSE
California,628250,Oceanside Unified School District,894,8940,43.4,100,100,98.7,56,FALSE
New Jersey,3415510,Sparta Township School District,136,1360,43.4,100,86.8,100,50.7,FALSE
Ohio,3904847,Buckeye Local School District,76,760,43.4,100,100,100,43.4,FALSE
Pennsylvania,4209270,Ephrata Area School District,251,2510,43.4,100,100,100,45,FALSE
Texas,4844730,Waxahachie Independent School District,507,5070,43.4,100,92.9,99.2,49.5,FALSE
Texas,4844960,Weslaco Independent School District,770,7700,43.4,99.7,72.2,100,58.2,FALSE
Vermont,5000396,Champlain Valley Unified School District,136,1360,43.4,100,86,97.1,50.7,FALSE
Arizona,404280,Lake Havasu Unified District,203,2030,43.3,100,100,100,59.1,FALSE
Iowa,1907860,College Community School District,245,2450,43.3,100,83.7,98,53.9,FALSE
Maryland,2400270,Charles County Public Schools,1147,11470,43.3,100,96.9,98.6,62.5,FALSE
Michigan,2632550,Spring Lake Public Schools,60,600,43.3,100,100,100,43.3,FALSE
Missouri,2930780,Van-Far R-I School District,30,300,43.3,100,90,93.3,50,FALSE
New Mexico,3501260,Hobbs Municipal Schools,483,4830,43.3,100,100,100,61.3,FALSE
New York,3600013,Oneida City School District,60,600,43.3,85,100,98.3,100,FALSE
Pennsylvania,4220310,Ridgway Area School District,30,300,43.3,100,100,73.3,53.3,FALSE
Texas,4818280,El Campo Independent School District,150,1500,43.3,100,98.7,100,43.3,FALSE
Texas,4826100,La Grange Independent School District,60,600,43.3,100,100,100,48.3,FALSE
Vermont,5000410,Montpelier Roxbury Unified Union School District,30,300,43.3,100,46.7,90,53.3,FALSE
Arkansas,500419,Jacksonville North Pulaski School District,287,2870,43.2,100,94.1,100,50.5,FALSE
Kentucky,2105260,Scott County School District,421,4210,43.2,100,93.1,100,48.5,FALSE
Maine,2314789,Regional School Unit 05,118,1180,43.2,100,95.8,93.2,61,FALSE
Mississippi,2804470,Vicksburg Warren School District,354,3540,43.2,93.2,90.7,100,50.3,FALSE
Nebraska,3100165,Douglas County West Community Schools,37,370,43.2,100,67.6,100,64.9,FALSE
Oklahoma,4017250,Lawton Public Schools,709,7090,43.2,100,99.7,100,63.2,FALSE
Oklahoma,4021000,Mustang Public Schools,530,5300,43.2,100,96.8,100,62.6,FALSE
Texas,4814310,Cleburne Independent School District,387,3870,43.2,100,99.2,100,53.2,FALSE
Texas,4832090,Nacogdoches Independent School District,333,3330,43.2,100,86.5,100,43.2,FALSE
Texas,4844110,Vernon Independent School District,111,1110,43.2,100,100,100,62.2,FALSE
Illinois,1707050,Bremen Community High School District 228,487,4870,43.1,100,100,100,92.6,FALSE
Illinois,1708040,Cahokia Community Unit School District 187,195,1950,43.1,100,100,100,100,FALSE
Iowa,1913200,Grinnell-Newburg Community School District,72,720,43.1,100,84.7,100,43.1,FALSE
Washington,5309450,Walla Walla Public Schools,225,2250,43.1,100,100,100,62.2,FALSE
Georgia,1301020,Chatham County School District,2059,20590,43,100,99,100,47.8,FALSE
Georgia,1303960,Oconee County School District,228,2280,43,100,100,100,44.7,FALSE
Iowa,1916530,Le Mars Community School District,107,1070,43,100,100,98.1,46.7,FALSE
Ohio,3904359,Bellevue City School District,86,860,43,100,96.5,100,43,FALSE
Pennsylvania,4205910,Chichester School District,93,930,43,100,100,100,60.2,FALSE
Texas,4830570,Midland Independent School District,1752,17520,43,100,100,100,52.3,FALSE
Texas,4834470,Pearsall Independent School District,114,1140,43,90.4,75.4,100,96.5,FALSE
Texas,4845090,West Orange-Cove Consolidated Independent School District,200,2000,43,94,73.5,100,54.5,FALSE
Alabama,103540,Winfield City School District,21,210,42.9,100,90.5,100,42.9,FALSE
Arizona,406330,Phoenix Union High School District,5756,57560,42.9,100,100,100,63.6,FALSE
California,629910,Parlier Unified School District,154,1540,42.9,100,100,100,100,FALSE
Connecticut,901320,East Lyme School District,77,770,42.9,100,100,100,45.5,FALSE
Iowa,1907110,Charter Oak-Ute Community School District,7,70,42.9,100,57.1,71.4,100,FALSE
Iowa,1925050,Ruthven-Ayrshire Community School District,7,70,42.9,100,100,100,100,FALSE
Kansas,2011790,South Haven Unified School District 509,7,70,42.9,100,42.9,100,100,FALSE
Maine,2313530,West Bath Public Schools,7,70,42.9,85.7,100,100,42.9,FALSE
Maine,2313980,Wiscasset Public Schools,14,140,42.9,100,71.4,64.3,50,FALSE
Massachusetts,2505580,Hadley School District,14,140,42.9,100,78.6,100,64.3,FALSE
Michigan,2623790,Michigan Center School District,56,560,42.9,100,100,100,71.4,FALSE
Minnesota,2700001,Mountain Iron-Buhl School District,28,280,42.9,100,100,85.7,60.7,FALSE
Missouri,2927870,Senath-Hornersville C-8 School District,28,280,42.9,71.4,100,100,50,FALSE
Nebraska,3173470,McCook Public Schools,70,700,42.9,100,100,100,45.7,FALSE
New York,3603660,Avon Central School District,42,420,42.9,100,100,100,42.9,FALSE
North Dakota,3807170,Fort Totten Public School District 30,7,70,42.9,71.4,71.4,100,100,FALSE
Ohio,3904542,Hubbard Exempted Village School District,63,630,42.9,100,100,100,55.6,FALSE
Ohio,3904548,Mechanicsburg Exempted Village School District,49,490,42.9,100,100,100,42.9,FALSE
Ohio,3904600,Shadyside Local School District,21,210,42.9,100,100,100,100,FALSE
Ohio,3904780,Indian Creek Local School District,133,1330,42.9,100,76.7,100,71.4,FALSE
Oklahoma,4012240,Frink-Chambers Public School,21,210,42.9,100,100,100,100,FALSE
Pennsylvania,4222860,Stroudsburg Area School District,219,2190,42.9,100,100,100,42.9,FALSE
Texas,4818900,Fabens Independent School District,35,350,42.9,42.9,71.4,100,100,FALSE
Texas,4829910,McLeod Independent School District,7,70,42.9,100,42.9,100,100,FALSE
Texas,4836390,Ralls Independent School District,14,140,42.9,100,57.1,100,100,FALSE
Delaware,1001530,Seaford School District,180,1800,42.8,100,100,71.7,60.6,FALSE
Florida,1200510,Escambia County School District,2301,23010,42.8,100,99.6,100,50.2,FALSE
Massachusetts,2506510,King Philip School District,208,2080,42.8,100,99.5,100,58.2,FALSE
Delaware,1000170,Cape Henlopen School District,220,2200,42.7,100,86.4,100,45.5,FALSE
Massachusetts,2504140,Dennis-Yarmouth School District,150,1500,42.7,100,97.3,99.3,72,FALSE
Nebraska,3100021,Waverly School District 145,117,1170,42.7,100,97.4,95.7,47.9,FALSE
New Jersey,3409660,Maple Shade Township School District,178,1780,42.7,100,100,100,65.7,FALSE
New York,3615780,Brookhaven-Comsewogue Union Free School District,131,1310,42.7,100,100,100,63.4,FALSE
Oklahoma,4013530,Grove Public Schools,89,890,42.7,85.4,74.2,91,48.3,FALSE
Texas,4833180,Northwest Independent School District,1216,12160,42.7,100,97.5,100,47.9,FALSE
Indiana,1802830,Zionsville Community Schools,242,2420,42.6,100,100,100,50,FALSE
Michigan,2628140,Pinckney Community Schools,115,1150,42.6,100,100,100,43.5,FALSE
New Jersey,3410320,Millville City School District,202,2020,42.6,100,75.2,100,54,FALSE
New York,3626520,Sewanhaka Central High School District,733,7330,42.6,100,100,100,88.4,FALSE
Ohio,3904999,Coventry Local School District,68,680,42.6,100,100,100,42.6,FALSE
Oklahoma,4026790,Sallisaw Public Schools,94,940,42.6,98.9,87.2,100,92.6,FALSE
Texas,4836970,Rice Consolidated Independent School District,61,610,42.6,100,83.6,100,100,FALSE
Arkansas,500023,Newport School District,87,870,42.5,100,88.5,100,100,FALSE
Florida,1200240,Charlotte County School District,670,6700,42.5,100,95.8,100,50.6,FALSE
Michigan,2635310,Waterford School District,518,5180,42.5,100,100,100,51.9,FALSE
South Carolina,4503630,Spartanburg School District 6,567,5670,42.5,100,92.1,100,48.7,FALSE
Tennessee,4747189,Wilson County School District in Lebanon,294,2940,42.5,100,100,100,51,FALSE
